web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627320155-11602","http://ufcstats.com/statistics/fighters?char=c&page=all","Nikk","Covert","The Brick","5' 8""","185 lbs.","--","","3","4","0",""
"1627320155-11504","http://ufcstats.com/statistics/fighters?char=c&page=all","Mu Bae","Choi","","6' 2""","230 lbs.","--","Orthodox","12","6","0",""
"1627320155-11612","http://ufcstats.com/statistics/fighters?char=c&page=all","Alexander","Crispim","","--","145 lbs.","--","","8","6","0",""
"1627320155-11457","http://ufcstats.com/statistics/fighters?char=c&page=all","Antonio","Carvalho","Pato","5' 9""","145 lbs.","70.0""","Orthodox","15","6","0",""
"1627320155-11505","http://ufcstats.com/statistics/fighters?char=c&page=all","Hong Man","Choi","Techno Goliath","7' 2""","330 lbs.","--","Orthodox","4","5","0",""
"1627320155-11552","http://ufcstats.com/statistics/fighters?char=c&page=all","Clay","Collard","Cassius","5' 11""","145 lbs.","73.0""","Orthodox","14","7","0",""
"1627320155-11539","http://ufcstats.com/statistics/fighters?char=c&page=all","Dave","Cochran","","5' 6""","155 lbs.","--","","26","29","1",""
"1627320155-11571","http://ufcstats.com/statistics/fighters?char=c&page=all","Bobby","Cooper","Super Duper","6' 1""","155 lbs.","--","","12","7","0",""
"1627320155-11607","http://ufcstats.com/statistics/fighters?char=c&page=all","Paul","Craig","Bearjew","6' 3""","205 lbs.","76.0""","Orthodox","15","4","1",""
"1627320155-11616","http://ufcstats.com/statistics/fighters?char=c&page=all","Jeff","Crotty","","--","155 lbs.","--","","1","1","0",""
"1627320155-11527","http://ufcstats.com/statistics/fighters?char=c&page=all","Dominic","Clark","","5' 10""","155 lbs.","--","","10","7","0",""
"1627320155-11409","http://ufcstats.com/statistics/fighters?char=c&page=all","Mike","Campbell","The Beast","5' 9""","155 lbs.","--","Southpaw","13","4","0",""
"1627320155-11471","http://ufcstats.com/statistics/fighters?char=c&page=all","Raul","Castillo","","5' 11""","185 lbs.","--","Orthodox","7","1","0",""
"1627320155-11470","http://ufcstats.com/statistics/fighters?char=c&page=all","Danny","Castillo","Last Call","5' 9""","155 lbs.","71.0""","Orthodox","17","10","0",""
"1627320155-11454","http://ufcstats.com/statistics/fighters?char=c&page=all","Scott","Carson","","6' 2""","215 lbs.","--","","4","2","0",""
"1627320155-11610","http://ufcstats.com/statistics/fighters?char=c&page=all","Tim","Credeur","","6' 3""","185 lbs.","75.0""","Orthodox","12","4","0",""
"1627320155-11419","http://ufcstats.com/statistics/fighters?char=c&page=all","Carlos","Candelario","The Cannon","5' 8""","125 lbs.","67.0""","Southpaw","6","0","0",""
"1627320155-11416","http://ufcstats.com/statistics/fighters?char=c&page=all","Aleksa","Camur","","6' 1""","205 lbs.","74.0""","Orthodox","6","2","0",""
"1627320155-11548","http://ufcstats.com/statistics/fighters?char=c&page=all","Coltin","Cole","","--","185 lbs.","--","","4","5","0",""
"1627320155-11483","http://ufcstats.com/statistics/fighters?char=c&page=all","Jared","Chaffee","","5' 10""","155 lbs.","--","","5","2","0",""
"1627320155-11444","http://ufcstats.com/statistics/fighters?char=c&page=all","Liz","Carmouche","Girlrilla","5' 6""","125 lbs.","66.0""","Orthodox","13","7","0",""
"1627320155-11445","http://ufcstats.com/statistics/fighters?char=c&page=all","Roan","Carneiro","Jucao","5' 11""","170 lbs.","76.0""","Orthodox","21","11","0",""
"1627320155-11594","http://ufcstats.com/statistics/fighters?char=c&page=all","Patrick","Cote","The Predator","5' 11""","170 lbs.","75.0""","Orthodox","23","11","0",""
"1627320155-11598","http://ufcstats.com/statistics/fighters?char=c&page=all","Dave","Courchaine","","5' 8""","170 lbs.","--","","20","7","0",""
"1627320155-11537","http://ufcstats.com/statistics/fighters?char=c&page=all","Brian","Cobb","","5' 11""","155 lbs.","--","Orthodox","20","9","0",""
"1627320155-11543","http://ufcstats.com/statistics/fighters?char=c&page=all","John","Cofer","The Potter","5' 9""","155 lbs.","--","Southpaw","8","4","0",""
"1627320155-11559","http://ufcstats.com/statistics/fighters?char=c&page=all","Montserrat","Conejo","","5' 0""","115 lbs.","61.0""","Southpaw","10","2","0",""
"1627320155-11403","http://ufcstats.com/statistics/fighters?char=c&page=all","Joe","Camacho","","5' 9""","155 lbs.","--","Orthodox","13","19","3",""
"1627320155-11396","http://ufcstats.com/statistics/fighters?char=c&page=all","Priscila","Cachoeira","Zombie Girl","5' 7""","135 lbs.","65.0""","Orthodox","10","3","0",""
"1627320155-11562","http://ufcstats.com/statistics/fighters?char=c&page=all","Jeremiah","Constant","","6' 1""","240 lbs.","--","Orthodox","11","8","0",""
"1627320155-11581","http://ufcstats.com/statistics/fighters?char=c&page=all","Henry","Corrales","","5' 9""","145 lbs.","--","","13","3","0",""
"1627320155-11456","http://ufcstats.com/statistics/fighters?char=c&page=all","Bruno","Carvalho","","5' 8""","154 lbs.","--","","10","5","0",""
"1627320155-11440","http://ufcstats.com/statistics/fighters?char=c&page=all","Don","Carlo-Clauss","","--","170 lbs.","--","","10","7","0",""
"1627320155-11596","http://ufcstats.com/statistics/fighters?char=c&page=all","JR","Coughran","Bam Bam","5' 6""","145 lbs.","--","Orthodox","4","1","0",""
"1627320155-11464","http://ufcstats.com/statistics/fighters?char=c&page=all","Bendy","Casimir","","5' 5""","145 lbs.","--","Southpaw","20","14","2",""
"1627320155-11582","http://ufcstats.com/statistics/fighters?char=c&page=all","Bethe","Correia","Pitbull","5' 5""","135 lbs.","64.0""","Orthodox","11","5","1",""
"1627320155-11564","http://ufcstats.com/statistics/fighters?char=c&page=all","Bob","Cook","Crazy","5' 9""","170 lbs.","--","Orthodox","5","0","0",""
"1627320155-11577","http://ufcstats.com/statistics/fighters?char=c&page=all","Akira","Corassani","","5' 8""","145 lbs.","68.0""","Orthodox","12","6","0",""
"1627320155-11579","http://ufcstats.com/statistics/fighters?char=c&page=all","Daniel","Cormier","DC","5' 11""","235 lbs.","72.0""","Orthodox","22","3","0",""
"1627320155-11431","http://ufcstats.com/statistics/fighters?char=c&page=all","Gina","Carano","Conviction","5' 8""","145 lbs.","--","Orthodox","7","1","0",""
"1627320155-11639","http://ufcstats.com/statistics/fighters?char=c&page=all","Ion","Cutelaba","The Hulk","6' 1""","205 lbs.","75.0""","Southpaw","15","6","1",""
"1627320155-11636","http://ufcstats.com/statistics/fighters?char=c&page=all","Kailin","Curran","","5' 4""","115 lbs.","65.0""","Orthodox","4","5","0",""
"1627320155-11482","http://ufcstats.com/statistics/fighters?char=c&page=all","Donald","Cerrone","Cowboy","6' 1""","170 lbs.","73.0""","Orthodox","36","16","0",""
"1627320155-11449","http://ufcstats.com/statistics/fighters?char=c&page=all","Gabriel","Carrasco","","5' 6""","135 lbs.","--","","7","0","0",""
"1627320155-11535","http://ufcstats.com/statistics/fighters?char=c&page=all","RJ","Clifford","","--","160 lbs.","--","","4","3","0",""
"1627320155-11633","http://ufcstats.com/statistics/fighters?char=c&page=all","Alton","Cunningham","The Bo-Man","6' 2""","205 lbs.","77.0""","Orthodox","4","2","0",""
"1627320155-11538","http://ufcstats.com/statistics/fighters?char=c&page=all","Darryl","Cobb","","5' 9""","185 lbs.","--","","6","8","0",""
"1627320155-11506","http://ufcstats.com/statistics/fighters?char=c&page=all","Dooho","Choi","The Korean Superboy","5' 10""","145 lbs.","70.0""","Orthodox","14","4","0",""
"1627320155-11634","http://ufcstats.com/statistics/fighters?char=c&page=all","Larry","Cureton","","6' 2""","240 lbs.","--","Orthodox","0","2","0",""
"1627320155-11592","http://ufcstats.com/statistics/fighters?char=c&page=all","Randy","Costa","The Zohan","5' 9""","135 lbs.","73.0""","Switch","6","2","0",""
"1627320155-11591","http://ufcstats.com/statistics/fighters?char=c&page=all","Paulo","Costa","The Eraser","6' 1""","185 lbs.","72.0""","Orthodox","13","1","0",""
"1627320155-11584","http://ufcstats.com/statistics/fighters?char=c&page=all","Tracy","Cortez","","5' 5""","135 lbs.","65.0""","Orthodox","9","1","0",""
"1627320155-11536","http://ufcstats.com/statistics/fighters?char=c&page=all","Josh","Clopton","The Gentleman","5' 6""","145 lbs.","--","Orthodox","6","2","1",""
"1627320155-11478","http://ufcstats.com/statistics/fighters?char=c&page=all","Magnus","Cedenblad","Jycken","6' 5""","185 lbs.","79.0""","Orthodox","14","5","0",""
"1627320155-11434","http://ufcstats.com/statistics/fighters?char=c&page=all","Remo","Cardarelli","","--","135 lbs.","--","","7","5","0",""
"1627320155-11487","http://ufcstats.com/statistics/fighters?char=c&page=all","Michael","Chandler","Iron","5' 8""","155 lbs.","71.0""","Orthodox","22","6","0",""
"1627320155-11397","http://ufcstats.com/statistics/fighters?char=c&page=all","Travis","Calanoc","The Dark Knight","5' 8""","145 lbs.","--","Orthodox","5","1","0",""
"1627320155-11551","http://ufcstats.com/statistics/fighters?char=c&page=all","Cortez","Coleman","Hollywood","6' 1""","185 lbs.","--","","13","8","0",""
"1627320155-11516","http://ufcstats.com/statistics/fighters?char=c&page=all","Cameron","Church","","5' 11""","155 lbs.","72.0""","Orthodox","4","1","0",""
"1627320155-11522","http://ufcstats.com/statistics/fighters?char=c&page=all","Misha","Cirkunov","","6' 3""","205 lbs.","77.0""","Orthodox","15","6","0",""
"1627320155-11411","http://ufcstats.com/statistics/fighters?char=c&page=all","Shane","Campbell","Shaolin","6' 0""","155 lbs.","71.0""","Orthodox","14","6","0",""
"1627320155-11489","http://ufcstats.com/statistics/fighters?char=c&page=all","Joe","Charles","The Ghetto Man","6' 1""","260 lbs.","--","Southpaw","6","13","0",""
"1627320155-11420","http://ufcstats.com/statistics/fighters?char=c&page=all","Ronaldo","Candido","Pacman","5' 6""","125 lbs.","--","Southpaw","6","0","0",""
"1627320155-11474","http://ufcstats.com/statistics/fighters?char=c&page=all","Nick","Catone","The Jersey Devil","6' 0""","185 lbs.","72.0""","Southpaw","10","4","0",""
"1627320155-11488","http://ufcstats.com/statistics/fighters?char=c&page=all","Donnie","Chappell","","5' 11""","178 lbs.","--","Southpaw","0","1","0",""
"1627320155-11427","http://ufcstats.com/statistics/fighters?char=c&page=all","Steve","Cantwell","The Robot","6' 2""","185 lbs.","75.0""","Orthodox","7","6","0",""
"1627320155-11405","http://ufcstats.com/statistics/fighters?char=c&page=all","Fabricio","Camoes","Morango","5' 10""","155 lbs.","71.0""","Orthodox","14","9","1",""
"1627320155-11620","http://ufcstats.com/statistics/fighters?char=c&page=all","Jimmy","Crute","","6' 2""","205 lbs.","74.0""","Orthodox","12","2","0",""
"1627320155-11429","http://ufcstats.com/statistics/fighters?char=c&page=all","Phil","Caracappa","The Hitman","5' 8""","135 lbs.","70.0""","Orthodox","6","1","0",""
"1627320155-11628","http://ufcstats.com/statistics/fighters?char=c&page=all","Zak","Cummings","","6' 0""","185 lbs.","75.0""","Southpaw","24","7","0",""
"1627320155-11546","http://ufcstats.com/statistics/fighters?char=c&page=all","Wayne","Cole","","6' 1""","205 lbs.","--","Orthodox","16","25","0",""
"1627320155-11476","http://ufcstats.com/statistics/fighters?char=c&page=all","Gesias","Cavalcante","JZ","5' 8""","155 lbs.","71.0""","Orthodox","21","10","1",""
"1627320155-11391","http://ufcstats.com/statistics/fighters?char=c&page=all","","null","null","null","null","null","null","null","null","null","null"
"1627320155-11631","http://ufcstats.com/statistics/fighters?char=c&page=all","Luke","Cummo","","6' 0""","170 lbs.","74.0""","Orthodox","6","6","0",""
